"Sélectif Régional - Neuville-sur-Ain - 2009-10-24","Course 1","2009-10-24","Régional","248"
"Cedric Bron-Eric Labarelle","C2H","148.70","-","266",""
"Yann Gudefin-Matthieu Basset","C2H","151.20","305","291",""
"Sylvain Dandel-Thomas Dandel","C2H","153.58","395","313",""
"Guilhem Courduries-Frederic Morand","C2H","157.82","-","353",""
"Laurent Coudurier-Nil Georgel","C2H","161.03","447","383",""
"Anthony Colin-Anthony Deschamps","C2H","161.84","-","391",""
"Pascal Ferry-Romain Musy","C2H","163.86","-","410",""
"Thomas Janeriat-Titouan Dupras","C2H","171.67","-","484",""
"Julien Guillerault-Thomas Gaillard","C2H","172.61","-","493",""
"Nils Mosch-Jeremy Vibert","C2H","193.33","303","688",""
"Alexandre Montabonnet-Matthias Meyer","C2H","217.82","-","920",""
"Jules Marragou-Jean Baptiste Thiel","C2H","227.05","-","1007",""
"Emeric Vibert-Valentin Vibert","C2H","230.30","567","1038",""
"Vincent Gerdeaux-Guillaume Gery","C2H","Nt","-","-",""
"Etienne Daille-Remy Alonso","C2H","Nt","-","-",""
"Sylvain Dandel-Thomas Dandel","C2H","Nt","-","-",""
"Etienne Daille-Remy Alonso","C2H","Nt","-","-",""
"Arthur Grizard-Thomas Denais","C2H","Nt","-","-",""
"Thomas Schmitt-Yann Rivallant","C2H","Nt","-","-",""
"Mathias Merle-Claire Landrin","C2M","154.61","-","223",""
"Anthony Colin-Nouria Newman","C2M","162.98","-","298",""
"Davy Egraz-Raphaelle Hovine","C2M","179.51","-","443",""
"Matthieu Basset-Lucie Boutonnet","C2M","186.39","-","504",""
"Andrea Gratwohl-Lukas Werro","C2M","Nt","-","-",""
"Nouria Newman","K1D","131.63","31","72",""
"Olivia Byrne-sutton","K1D","133.17","71","86",""
"Nelly Tornare","K1D","134.39","94","98",""
"Jenny Chevalier","K1D","137.08","237","122",""
"Berangere Baudart","K1D","139.06","222","141",""
"Raphaelle Hovine","K1D","141.48","158","163",""
"Elise Chabbey","K1D","142.78","222","175",""
"Julie Neime","K1D","144.71","201","193",""
"Julie Wassmer","K1D","145.65","295","202",""
"Lucie Boutonnet","K1D","146.73","297","211",""
"Sonja Baumgartner","K1D","152.58","-","265",""
"Clementine Ageron","K1D","158.25","441","318",""
"Carine Chapuis","K1D","159.01","252","325",""
"Fanny Faivre-pierret","K1D","159.38","317","328",""
"Orlane Dupras","K1D","160.02","377","334",""
"Louise Seban","K1D","161.24","723","345",""
"Marie Bourgey","K1D","164.10","395","371",""
"Ophelia Lopes Marques","K1D","164.13","438","371",""
"Nathalie Chapuis","K1D","170.66","-","431",""
"Justine Traversa","K1D","172.53","528","449",""
"Laura Janeriat","K1D","172.78","358","451",""
"Awena Jouannic","K1D","175.73","739","478",""
"Lena Jouannic","K1D","177.18","-","492",""
"Dora Le Borgne","K1D","186.68","-","580",""
"Brigitte Gelloz","K1D","191.27","-","622",""
"Coralie Cusenier","K1D","260.74","1722","1260",""
"Tiffany Fourt","K1D","264.18","-","1293",""
"Andrea Gratwohl","K1D","Nt","-","-",""
"Etienne Daille","K1H","115.87","12","66",""
"Yann Gudefin","K1H","118.04","23","88",""
"Andy Pajani","K1H","119.31","32","101",""
"Renaud Doby","K1H","119.96","11","108",""
"Nicolas Abbal","K1H","121.69","75","126",""
"Davy Egraz","K1H","121.76","45","127",""
"Thibault Gibert","K1H","122.27","114","133",""
"Jonathan Chapatte","K1H","122.35","91","133",""
"Cedric Bron","K1H","123.95","38","150",""
"Antoine Lhermite","K1H","125.34","142","164",""
"Sylvain Dandel","K1H","125.79","119","169",""
"Remi Baudot","K1H","125.80","116","169",""
"Kevin Schultz","K1H","125.91","126","170",""
"Jeremy Vibert","K1H","126.82","128","180",""
"Jean Baptiste Thiel","K1H","127.40","237","185",""
"Vincent Gerdeaux","K1H","127.53","167","187",""
"Pascal Ferry","K1H","127.98","129","191",""
"Willy Hugedet","K1H","128.47","221","197",""
"Florian Wadel","K1H","129.09","-","203",""
"Guillaume Gery","K1H","129.53","190","208",""
"Quentin Voindrot","K1H","129.81","-","211",""
"Martin Daviet","K1H","129.82","197","211",""
"Frederic Tinchant","K1H","129.82","182","211",""
"Gregory Booth","K1H","129.83","189","211",""
"Bertrand Lamy","K1H","130.22","171","215",""
"Matthieu Basset","K1H","130.23","165","215",""
"Jonas Le Morvan","K1H","130.38","276","217",""
"Nicolas Detheve","K1H","130.46","170","217",""
"Armand Rakowski","K1H","130.73","208","221",""
"Emmanuel Moreau","K1H","130.97","177","223",""
"Benoit Dubath","K1H","131.47","260","228",""
"Olivier Hardonniere","K1H","131.65","193","230",""
"Fabrice Madier","K1H","131.84","249","232",""
"Martin Moreau","K1H","131.87","327","232",""
"Arthur Bernot","K1H","132.67","244","240",""
"Romain Musy","K1H","133.06","193","245",""
"Anthony Deschamps","K1H","133.30","186","247",""
"Thomas Neime","K1H","133.67","190","251",""
"Emeric Vibert","K1H","133.70","275","251",""
"Thomas Schmitt","K1H","133.70","256","251",""
"Frederic Morand","K1H","134.04","324","254",""
"Adrien Vernet","K1H","134.05","-","254",""
"Cyril Gisbert","K1H","134.73","170","261",""
"Guilhem Courduries","K1H","134.93","298","264",""
"Yann Delfs","K1H","135.08","-","266",""
"Jules Marragou","K1H","135.12","290","266",""
"Alain Ferry","K1H","135.15","231","266",""
"Lois Guillermond","K1H","135.56","219","271",""
"Gary Allemann","K1H","135.68","335","272",""
"Yann Maignant","K1H","135.83","299","273",""
"Pascal Hunault","K1H","136.05","252","276",""
"Sebastien Thevard","K1H","136.34","258","279",""
"Philippe Esnault","K1H","137.01","415","286",""
"Alexandre Bordas","K1H","137.05","215","286",""
"Robin Dupras","K1H","137.15","284","287",""
"Antoine Vinay","K1H","137.25","-","288",""
"Eric Labarelle","K1H","137.72","-","293",""
"Thibaut Bernot","K1H","137.83","412","294",""
"Tom Jackson","K1H","138.15","313","298",""
"Edouard Grosjean","K1H","138.55","243","301",""
"Sylvain Ferry","K1H","138.67","227","302",""
"Valentin Vibert","K1H","138.68","344","304",""
"Frederic Blanrue","K1H","138.99","260","306",""
"Titouan Dupras","K1H","139.07","367","307",""
"Julien Guillerault","K1H","139.62","365","313",""
"Matthias Ollivier","K1H","139.69","363","314",""
"Thomas Janeriat","K1H","139.82","360","315",""
"Matthias Meyer","K1H","140.26","316","320",""
"Thomas Michel","K1H","141.35","237","330",""
"Jonathan Froissard","K1H","141.71","383","335",""
"Clement Gourmelon","K1H","142.16","322","340",""
"Mathias Merle","K1H","142.61","-","345",""
"Colas Geier","K1H","142.69","308","345",""
"Marc Janeriat","K1H","143.60","435","354",""
"Francois Cottet Gaydon","K1H","144.07","225","360",""
"Nils Mosch","K1H","145.59","-","375",""
"Alexandre Montabonnet","K1H","145.65","391","376",""
"Damien Ferraud","K1H","146.11","460","381",""
"Thomas Gaillard","K1H","146.11","297","381",""
"Romain Delachenal","K1H","146.31","338","382",""
"Kevin Deschamps","K1H","146.59","273","385",""
"Elie Pauget","K1H","146.67","381","387",""
"Hippolyte Brunier","K1H","147.03","474","390",""
"Arthur Grizard","K1H","147.29","515","392",""
"Maxime Bottex","K1H","147.84","420","398",""
"Pierrick Bonnefoy","K1H","148.26","436","403",""
"Jonathan Gautier","K1H","148.28","475","403",""
"Paul Jean","K1H","149.86","441","419",""
"Anthony Oudot","K1H","150.51","-","426",""
"Jules Goutte-toquet","K1H","152.68","496","449",""
"Bastien Goujon","K1H","153.26","434","454",""
"Yohan Thevenard","K1H","154.15","-","464",""
"Gabin Repellin","K1H","156.83","-","492",""
"Maxime Le Morvan","K1H","158.65","-","511",""
"Marc Le Morvan","K1H","158.86","737","513",""
"Gerson Schlund","K1H","161.17","-","537",""
"Francois Emin","K1H","162.36","705","549",""
"Theo Foissard","K1H","163.80","-","564",""
"Jimmy Peisey","K1H","164.61","1439","572",""
"Alexandre Allemang","K1H","165.19","-","578",""
"Dylan Bard","K1H","167.56","726","603",""
"Jonathan Courduries","K1H","170.16","1100","631",""
"Arthur Gentes","K1H","171.96","732","650",""
"Vincent Maire","K1H","172.62","-","656",""
"Xavier Monnet","K1H","173.37","1009","664",""
"Thomas Denais","K1H","181.43","828","748",""
"Damien Balistreri","K1H","184.04","-","775",""
"Sebastien De Kerleau","K1H","189.03","147","826",""
"Arnaud Poujade","K1H","189.82","-","834",""
"Valentin Fournier","K1H","193.46","-","873",""
"Nicolas Thiebaut","K1H","196.16","1372","901",""
"Antoni Zaki","K1H","225.90","584","1210",""
"Maxime Farge","K1H","234.66","1264","1301",""
"Thomas Dandel","K1H","245.18","135","1411",""
"Youcef Bahlat","K1H","288.17","270","1857",""
"Guillaume Mary-rispal","K1H","446.57","-","3505",""
"Antoine Jargeat","K1H","Nt","-","-",""
"Alex Leclerot","K1H","Nt","-","-",""
"Victor Demarez","K1H","Nt","-","-",""
"Franck Guillot","K1H","Nt","-","-",""
"Mathias Guillot","K1H","Nt","-","-",""
"Loic Joly","K1H","Nt","-","-",""
"Pierre Alexandre Facon","K1H","Nt","-","-",""
"William Gettliffe","K1H","Nt","-","-",""
"David Berthillier","K1H","Nt","-","-",""
"Loick Aupee","K1H","Nt","-","-",""
"Enzo Seker","K1H","Nt","-","-",""
"Paolo Willmann Rosso","K1H","Nt","-","-",""
"Emmanuel Triomphe","K1H","Nt","-","-",""
"Olivier Bourgey","K1H","Nt","-","-",""
"Sebastien Lepaulard","K1H","Nt","-","-",""
"Remy Alonso","K1H","Nt","-","-",""
"Maxime Faivre","K1H","Nt","-","-",""
"Hafiz Ali Hassan","K1H","Nt","-","-",""
"William Desnos","K1H","Nt","-","-",""
"Lukas Werro","K1H","Nt","-","-",""
