"Coupe de France N1 - Lannion - 2ème Manche - 2004-03-07","2ème Manche","2004-03-07","Nationale 1","115"
"Perrin Jeanjerome- Perrin Alexandre","C2H","219.95","205","123",""
"Darcillon Julien- Hemidy Francois","C2H","221.66","153","130",""
"Mathieu Fougere-Thomas Fougere","C2H","222.89","146","135",""
"Gauthier Klauss-Matthieu Peche","C2H","228.67","194","157",""
"Tillard Pierre Antoine- Jarreton Anthony","C2H","238.64","198","196",""
"Loic Brunel-Medhi Deguil","C2H","252.11","78","248",""
"Gilles Schweitzer-Loic Sieber","C2H","325.44","165","530",""
"Anneline Triomphe","K1D","196.79","32","34",""
"Bardet Annelise","K1D","198.59","34","41",""
"Dickens Peggy","K1D","200.29","28","48",""
"Mathilde Pichery","K1D","200.51","39","49",""
"Nagwa Lanchec El Desouki","K1D","200.76","86","49",""
"Marie Gaspard","K1D","203.01","61","58",""
"Aline Tornare","K1D","205.62","42","68",""
"Nelly Tornare","K1D","208.20","66","78",""
"Ophelie Delaplace","K1D","208.77","65","80",""
"Bomboy Alice","K1D","214.83","110","104",""
"Thome Celine","K1D","214.84","126","104",""
"Emilie Fer","K1D","216.10","67","109",""
"Claire Landrin","K1D","217.71","80","115",""
"Ferreira Florence","K1D","220.21","121","125",""
"Julie Labarelle","K1D","220.33","101","125",""
"Clotilde Miclo","K1D","220.90","121","127",""
"Chevrier Cecile","K1D","224.40","95","140",""
"Elisa Venet","K1D","229.32","166","159",""
"Fourcaud Laetitia","K1D","235.82","133","185",""
"Samuelle Arnaud","K1D","255.36","39","260",""
"Carole Bouzidi","K1D","274.21","80","332",""
"Guindeo Mariepierre","K1D","285.76","136","377",""
"Marie-zelia Lafont","K1D","287.83","118","385",""
"Borg Julie","K1D","302.07","170","440",""
"Frederic Walczak","K1H","174.85","37","17",""
"Cheutin Jean-Yves","K1H","175.16","20","18",""
"Benjamin Boukpeti","K1H","176.35","48","23",""
"Julien Billaut","K1H","176.66","11","25",""
"Benoit Peschier","K1H","176.77","11","25",""
"Mathieu Doby","K1H","179.12","48","35",""
"Pierre Bourliaud","K1H","180.48","44","41",""
"Sebastien Halilou","K1H","181.01","98","43",""
"Pallud Renaud","K1H","182.34","40","49",""
"Julien Dekarczyk","K1H","182.41","36","49",""
"Aurelien Maynadier","K1H","182.65","47","50",""
"Christophe Augu","K1H","182.87","38","51",""
"Venceslas Viseur","K1H","182.96","59","51",""
"Arnaud Lapeze","K1H","183.30","66","53",""
"Julien Arribe","K1H","184.75","52","59",""
"Sebastien Combot","K1H","184.97","86","60",""
"Matthieu Le Gall","K1H","185.76","58","63",""
"Raphael Reveche","K1H","185.93","91","64",""
"Benoit Rouffet","K1H","186.27","72","65",""
"Bernis Camille","K1H","186.34","46","66",""
"Jean Charles Creusot Walter","K1H","186.96","86","68",""
"Davy Egraz","K1H","187.01","64","69",""
"Roger Jeremie","K1H","187.54","71","71",""
"Estanguet Aldric","K1H","188.05","38","73",""
"Julien Tous","K1H","188.09","53","73",""
"Loris Minvielle","K1H","189.39","28","79",""
"Thibaud Delaunay","K1H","189.73","60","80",""
"Damien Boudet","K1H","190.31","83","83",""
"Jean Christophe Boivin","K1H","190.64","55","84",""
"Damien Laborde","K1H","191.13","61","86",""
"Brogniart Arnaud","K1H","191.44","89","88",""
"Boris Neveu","K1H","191.50","80","88",""
"Patrice Fischer","K1H","192.28","62","91",""
"Samuel Hernanz","K1H","192.35","93","91",""
"Thomas Jean Pascal","K1H","193.16","71","95",""
"Piquard Charles","K1H","194.62","77","101",""
"Lesquer David","K1H","194.93","85","102",""
"Riwal Le Berre","K1H","195.53","96","105",""
"Gregory Busson","K1H","197.43","103","113",""
"Lambert Guillaume","K1H","198.35","105","117",""
"Cordonnier Raphael","K1H","200.96","98","127",""
"Nicolas Coudert","K1H","201.51","108","130",""
"Baillon Nicolas","K1H","203.69","33","139",""
"Pierre Devaux","K1H","228.80","35","246",""
"Christophe Marechal","K1H","231.93","43","259",""
"Benoit Lepage","K1H","232.37","50","261",""
"Yoan Minvielle","K1H","245.79","86","318",""
"Piquard Gregoire","K1H","288.68","66","500",""
