"Sélectif Régional - Fontaine de Vaucluse - 2010-01-24","Course 2","2010-01-24","Régional","211"
"Olivier Blanc","K1H","108.08","174","213",""
"Thomas Sicre","K1H","108.44","239","216",""
"Pierre-adrien Vignal","K1H","108.47","295","217",""
"Renaud Metereau","K1H","108.54","550","218",""
"Francois Hemidy","K1H","108.63","-","220",""
"Damien Boudet","K1H","108.84","160","222",""
"Jean Baptiste Thiel","K1H","109.12","203","225",""
"Hugues Lesimple","K1H","109.59","173","230",""
"Sylvain Viallon","K1H","109.67","175","231",""
"Thomas Schmitt","K1H","110.52","235","240",""
"Romain Richard","K1H","110.72","147","242",""
"Valentin Pahon","K1H","110.92","217","245",""
"Clement Guiraud","K1H","111.20","261","248",""
"Baptiste Provost","K1H","111.27","268","249",""
"Theo Moquet","K1H","111.28","192","249",""
"Mathieu Douillet","K1H","111.56","239","252",""
"Dimitri Durannot","K1H","111.57","243","252",""
"Thomas Neime","K1H","111.59","190","253",""
"Alexandre Lismonde","K1H","111.88","240","256",""
"Jonas Le Morvan","K1H","111.90","219","256",""
"Mickael Cordier","K1H","111.90","-","256",""
"Ludovic Pinchon","K1H","112.55","272","263",""
"Valentin Grollemund","K1H","112.78","220","266",""
"Thibault Le Henaff","K1H","113.04","240","268",""
"Christophe Bernhardt","K1H","113.13","-","270",""
"Maxime Le Henaff","K1H","113.29","227","272",""
"Lois Guillermond","K1H","114.45","219","285",""
"Olivier Cain","K1H","114.55","225","286",""
"Philippe Esnault","K1H","114.62","218","287",""
"Guillaume Pit","K1H","114.86","292","289",""
"Jean Saez","K1H","115.68","322","299",""
"Adrien Tamas","K1H","116.43","272","307",""
"Marc Jegou","K1H","116.74","301","311",""
"Matthias Meyer","K1H","117.02","304","314",""
"Youcef Bahlat","K1H","117.12","270","315",""
"Quentin Raissac","K1H","117.15","345","315",""
"Adrien Tappero","K1H","117.54","271","320",""
"Edouard Grosjean","K1H","117.65","235","322",""
"Jeanluc Nitard","K1H","117.66","440","322",""
"Ludovic Smal","K1H","117.73","296","322",""
"Romain Delachenal","K1H","117.85","325","324",""
"Quentin Duhamel","K1H","118.85","359","335",""
"William Gettliffe","K1H","118.97","358","336",""
"Jolan Konig","K1H","119.04","352","337",""
"Guillaume Gonzalez","K1H","119.31","487","340",""
"Clement Rombi","K1H","119.85","290","347",""
"Hippolyte Brunier","K1H","120.45","344","353",""
"Clement Gourmelon","K1H","120.46","320","353",""
"Alexandre Montabonnet","K1H","120.66","356","355",""
"Ronan Cordier","K1H","121.15","422","361",""
"Gaetan Coat","K1H","121.34","295","363",""
"Yoann Mourier","K1H","121.49","283","364",""
"Jules Marragou","K1H","121.97","260","371",""
"Paul Jean","K1H","122.09","380","372",""
"Damien Chammings","K1H","122.22","358","373",""
"Florian Guillebeaud","K1H","123.49","560","387",""
"Thomas Baudelet","K1H","124.49","-","399",""
"Alexis Reigne","K1H","124.91","411","404",""
"Alexis Cordier","K1H","125.05","441","405",""
"Aurelien Penicaud","K1H","125.10","359","406",""
"Quentin Ducrot","K1H","127.16","404","429",""
"Paul De Salve De Bruneton","K1H","127.89","465","437",""
"Pablo Niro","K1H","128.41","-","443",""
"Galaad Pereyron","K1H","128.92","-","449",""
"Herve Valentin","K1H","128.99","1344","450",""
"Henrique Almeida","K1H","129.55","540","456",""
"Vincent Pitarch","K1H","130.26","461","464",""
"Dariuch Bodin","K1H","131.55","498","479",""
"Aurelien Fualdes","K1H","131.67","480","480",""
"Maxime Berthuit","K1H","131.74","648","481",""
"Olivier Kremer","K1H","131.95","547","483",""
"Cedric Cordone","K1H","132.25","551","486",""
"Maxime Le Morvan","K1H","132.65","389","491",""
"Mathieu Lions","K1H","132.94","479","494",""
"Adrien Picco","K1H","134.55","507","512",""
"Guillaume Affortit","K1H","140.70","637","582",""
"Dylan Fortune","K1H","142.28","740","601",""
"Aldric Faure","K1H","144.41","-","625",""
"Emilien Senneret","K1H","149.45","979","682",""
"Nicolas Dangla","K1H","150.07","1230","688",""
"Jean Marc Bleirad","K1H","150.66","-","695",""
"Marc Scognamiglio","K1H","155.20","-","746",""
"Remy Beule Dauzat","K1H","164.39","988","851",""
"Sylvain Salinie","K1H","177.60","366","1001",""
"Frederic Bordier","K1H","183.15","483","1063",""
"Marc Le Morvan","K1H","191.52","523","1158",""
"Jonathan Cahour","K1H","202.19","-","1279",""
"Loic Bartolomeu","K1H","218.91","-","1468",""
"Philippe Lions","K1H","255.96","-","1888",""
"Fabien Laquerriere","K1H","274.33","-","2096",""
"Benjamin Theytaz","K1H","278.71","-","2145",""
"Sylvain Gaude","K1H","Nt","-","-",""
"Florent Lagorio","K1H","Nt","-","-",""
"Fabrice Olive","K1H","Nt","-","-",""
"Simon Dosiere","K1H","Nt","-","-",""
"Ronan Lecouturier","K1H","Nt","-","-",""
"Ange Paul Micaelli","K1H","Nt","-","-",""
"Gauthier Vanden  Abeele","K1H","Nt","-","-",""
"Nicolas Fuento","K1H","Nt","-","-",""
"Matthias Ollivier","K1H","Nt","-","-",""
"Florian Aubrespy","K1H","Nt","-","-",""
"Marc Cailhol","K1H","Nt","-","-",""
"Sebastien Disdier","K1H","Nt","-","-",""
