"Sélectif Régional - Sablé sur Sarthe - 2009-10-18","Course 1","2009-10-18","Régional","177"
"Alexis Moriceau","C1H","Nt","-","-",""
"Stephane Broute","C1H","Nt","-","-",""
"Estelle Hellard-Anais Coudrin","C2D","156.37","379","401",""
"Lou Renaud-Lise Vinet","C2D","175.00","-","580",""
"Solene Guillet-Mariam Kismi","C2D","246.14","-","1261",""
"Nicolas Rebours-Baptiste Granger","C2H","123.16","174","244",""
"Herve Busson-Pierrick Meheust","C2H","134.81","378","370",""
"Joris Rocher-Kevin Lemenaheze","C2H","140.00","-","428",""
"Gael Prodeau-Aurelien Ballandras","C2H","141.69","-","446",""
"Yoann Bizot-Manuel Moquet","C2H","145.31","-","485",""
"Vincent Froger-Etienne Legeay","C2H","145.59","368","488",""
"Gaetan Hamelin-Thomas Teissedre","C2H","173.93","-","796",""
"Clement Dubois-Antoine Jonin","C2H","Nt","-","-",""
"Simon Dureau-Simon Gaillardon","C2H","Nt","-","-",""
"Clement Dubois-Antonin Dalaine","C2H","Nt","-","-",""
"Christophe Gergaud-Pierrick Meheust","C2H","Nt","-","-",""
"Lou Renaud-Nicolas Rebours","C2M","139.56","-","320",""
"Olivier Leboeuf-Clemence Drugeot","C2M","156.78","-","494",""
"Clothilde Rocher-Thibaut Mechling","C2M","Nt","-","-",""
"Estelle Hellard","K1D","115.50","109","127",""
"Valerie Sibioude","K1D","122.38","166","200",""
"Camille Jounot","K1D","126.22","352","241",""
"Lise Vinet","K1D","126.69","325","245",""
"Anais Coudrin","K1D","127.16","215","251",""
"Lou Renaud","K1D","127.57","-","255",""
"Solene Graille","K1D","130.40","300","285",""
"Andrea Menant","K1D","138.28","443","368",""
"Alexandra Menant","K1D","145.85","435","449",""
"Coralie Belnoue","K1D","155.56","1415","552",""
"Clemence Drugeot","K1D","157.87","578","576",""
"Solene Guillet","K1D","160.00","-","599",""
"Margaux Bouchet","K1D","160.59","-","605",""
"Margot Broute","K1D","180.37","-","814",""
"Charlene Cibois","K1D","187.81","-","893",""
"Emilie Raux","K1D","199.78","-","1020",""
"Sophie Allaneau","K1D","209.53","-","1124",""
"Mariam Kismi","K1D","234.31","-","1386",""
"Christelle Guillet","K1D","270.47","-","1769",""
"Elodie Livet","K1D","Nt","-","-",""
"Elise Turowsky","K1D","Nt","-","-",""
"Solenne Rousseau","K1D","Nt","-","-",""
"Flora Guinberteau","K1D","Nt","-","-",""
"Audrey Dada Balu","K1D","Nt","-","-",""
"Johane Guinberteau","K1D","Nt","-","-",""
"Laetitia Odermatt","K1D","Nt","-","-",""
"Clothilde Rocher","K1D","Nt","-","-",""
"Benjamin Thiboust","K1H","101.47","101","118",""
"Nicolas Rebours","K1H","102.22","71","127",""
"Goulwen Chapelier","K1H","103.06","45","137",""
"Kevin Gouabault","K1H","104.34","111","153",""
"Herve Busson","K1H","104.82","93","158",""
"Stephane Odot","K1H","106.22","163","175",""
"Florian Ordonneau","K1H","106.97","116","184",""
"Vincent Froger","K1H","107.19","149","187",""
"Baptiste Granger","K1H","107.69","145","192",""
"Richard Davy","K1H","107.81","206","194",""
"Gael Prodeau","K1H","107.87","180","194",""
"Etienne Legeay","K1H","108.53","197","202",""
"Joris Rocher","K1H","108.66","175","205",""
"Antoine Godet","K1H","108.75","180","206",""
"Stephane Broute","K1H","109.22","161","211",""
"Kevin Lemenaheze","K1H","109.31","238","212",""
"Florian Pean","K1H","109.94","249","219",""
"Maxime Dreux","K1H","110.91","279","232",""
"Vincent Lemonnier","K1H","111.03","145","233",""
"Gwenael Marquer","K1H","111.62","211","240",""
"Jacques Despierres","K1H","112.78","217","254",""
"Jonas Turmeau","K1H","112.90","259","255",""
"Valentin Cazin","K1H","113.28","236","260",""
"Aurelien Ballandras","K1H","113.35","274","261",""
"Manuel Moquet","K1H","114.31","257","272",""
"Alexandre Plouzeau","K1H","115.00","212","280",""
"Pierre Emanuel Marchand","K1H","118.34","305","321",""
"Loic Froissard","K1H","118.72","313","325",""
"Simon Vaillant","K1H","119.06","267","329",""
"Alexandre Plumejeau","K1H","119.21","385","331",""
"Olivier Leboeuf","K1H","120.69","-","349",""
"Adrien Corvasier","K1H","120.91","373","351",""
"Christophe Gergaud","K1H","121.19","354","354",""
"David Ravache","K1H","121.97","378","363",""
"Pierrick Meheust","K1H","123.28","430","379",""
"Thomas Drouart","K1H","123.59","294","383",""
"Simon Drouart","K1H","124.06","388","388",""
"Florent Regrettier","K1H","125.00","398","399",""
"Louison Turmeau","K1H","126.37","-","416",""
"Nicolas Pelle","K1H","126.82","-","422",""
"Gaetan Hamelin","K1H","127.22","366","427",""
"Simon Dureau","K1H","129.53","-","455",""
"Edouard Anne","K1H","130.69","-","468",""
"Geoffroy Cartoux","K1H","130.87","-","470",""
"Benjamin Jouan","K1H","131.25","-","475",""
"Melenn Aubry","K1H","132.81","-","493",""
"Flavien Portier","K1H","133.00","551","495",""
"Paul Trecul","K1H","133.63","554","503",""
"Philippe Beunon","K1H","133.66","579","503",""
"Martin Belliot","K1H","134.81","1464","518",""
"Xavier Le Gallic","K1H","135.19","-","522",""
"Clement Dubois","K1H","135.31","-","523",""
"Hugo Guilleray","K1H","135.72","-","528",""
"Nathan Chaumier","K1H","136.90","-","543",""
"Julien Grandin","K1H","137.15","-","546",""
"Victor Cador","K1H","138.00","-","556",""
"Aurelien Cosson","K1H","140.10","583","581",""
"Romain Veaux-piers","K1H","142.66","-","611",""
"Gerard Lemonnier","K1H","142.72","594","612",""
"Victor Renoult","K1H","143.22","-","618",""
"Kevin Thill","K1H","143.50","-","621",""
"Geoffrey Devaud","K1H","145.12","-","641",""
"Thibaud Chevalier","K1H","145.25","746","643",""
"Maxime Biret","K1H","145.31","-","643",""
"Thomas Teissedre","K1H","145.56","-","646",""
"Louis Dufay","K1H","147.85","-","673",""
"Clement Cierocki","K1H","150.78","-","708",""
"Antoine Brunetaud","K1H","152.85","-","733",""
"Kyllian Fouchard","K1H","157.82","-","793",""
"Thierry Dugue","K1H","158.15","607","797",""
"Felix Chaillou-delecourt","K1H","159.53","-","813",""
"Antoine Petitberghien","K1H","160.87","-","830",""
"Mickael Launay","K1H","170.19","-","941",""
"Stephen Bertho","K1H","180.97","-","1070",""
"Antonin Leray","K1H","210.50","-","1423",""
"Arnaud Moulin","K1H","255.46","-","1962",""
"Pierre Martin","K1H","Nt","-","-",""
"Alexis Moriceau","K1H","Nt","-","-",""
"Christophe Sorin","K1H","Nt","-","-",""
"Luc Hellard","K1H","Nt","-","-",""
"Damien Goujard","K1H","Nt","-","-",""
"Pierreyves Hellard","K1H","Nt","-","-",""
"Simon Gaillardon","K1H","Nt","-","-",""
"Jonathan Jouet","K1H","Nt","-","-",""
"Philippe Rocher","K1H","Nt","-","-",""
"Thibaut Mechling","K1H","Nt","-","-",""
"Adrien Alusse","K1H","Nt","-","-",""
"Ludovic Garnier","K1H","Nt","-","-",""
"Yoann Turowsky","K1H","Nt","-","-",""
"Simon Bercon","K1H","Nt","-","-",""
